sec,msg_type,channel,note,velocity,dynamic,accent,count,main_vol,depth,pedal,pan
25.654,['note_on'],[0],[72],[76],mf,1,1,0,0,0,0
25.795,['note_on'],[0],[60],[66],mp,0,1,0,0,0,0
25.928,['note_on'],[0],[66],[66],mp,0,1,0,0,0,0
26.05,['note_on'],[0],[72],[63],mp,0,1,0,0,0,0
26.158,['note_on'],[0],[53],[58],p,0,1,0,0,"[124, 98, 74, 50, 28]",0
26.265,['note_on'],[0],[56],[65],mp,0,1,0,0,"[0, 6, 42]",0
26.424,['note_on'],[0],[61],[77],mf,1,1,0,0,"[60, 76, 90, 100, 110, 118, 122, 124, 126, 127]",0
26.544,['note_on'],[0],[63],[54],p,0,1,0,0,0,0
26.657,['note_on'],[0],[70],[71],mp,0,1,0,0,0,0
26.77,['note_on'],[0],[61],[67],mp,0,1,0,0,0,0
26.908,['note_on'],[0],[63],[63],mp,0,1,0,0,0,0
27.044,['note_on'],[0],[70],[68],mp,0,1,0,0,0,0
27.17,['note_on'],[0],[53],[57],p,0,1,0,0,"[102, 76, 52, 28, 4, 0]",0
27.285,['note_on'],[0],[56],[58],p,0,1,0,0,"[8, 56, 74, 92, 106, 118, 124, 127]",0
27.411,['note_on'],[0],[62],[63],mp,0,1,0,0,0,0
27.58,['note_on'],[0],[65],[53],p,0,1,0,0,0,0
27.721,['note_on'],[0],[62],[49],p,0,1,0,0,0,0
27.912,['note_on'],[0],[65],[50],p,0,1,0,0,0,0
28.019,['note_on'],[0],[71],[56],p,0,1,0,0,0,0
28.195,['note_on'],[0],[52],[42],pp,0,1,0,0,"[118, 92, 68, 46, 26, 4, 0]",0
28.3,['note_on'],[0],[55],[42],pp,0,1,0,0,"[16, 38, 60, 78, 94, 108, 118, 124, 127]",0
28.425,['note_on'],[0],[60],[53],p,0,1,0,0,0,0
28.54,['note_on'],[0],[67],[59],p,0,1,0,0,0,0
28.649,['note_on'],[0],[72],[71],mp,0,1,0,0,0,0
28.785,['note_on'],[0],[60],[73],mp,0,1,0,0,0,0
28.886,['note_on'],[0],[67],[57],p,0,1,0,0,0,0
29.009,['note_on'],[0],[72],[56],p,0,1,0,0,0,0
29.117,['note_on'],[0],[48],[56],p,0,1,0,0,"[110, 88, 64, 40, 20, 4, 0, 6, 18]",0
29.271,['note_on'],[0],[55],[49],p,0,1,0,0,"[30, 44, 60, 72, 88, 98, 110, 120, 126, 127]",0
29.375,['note_on'],[0],[60],[59],p,0,1,0,0,"[126, 114, 104, 96, 90, 86, 78, 68, 58, 44, 36, 30]",0
29.521,['note_on'],[0],[67],[63],mp,0,1,0,0,"[34, 42, 52, 65, 78, 92, 108, 122, 127]",0
29.635,['note_on'],[0],[72],[71],mp,0,1,0,0,0,0
29.753,['note_on'],[0],[60],[73],mp,0,1,0,0,0,0
29.877,['note_on'],[0],[67],[59],p,0,1,0,0,0,0
29.993,['note_on'],[0],[72],[73],mp,0,1,0,0,0,0
30.13,['note_on'],[0],[52],[65],mp,0,1,0,0,"[122, 96, 70, 48, 26, 6, 0]",0
30.277,['note_on'],[0],[53],[52],p,0,1,0,0,"[8, 26, 42, 62, 80, 94, 110, 122, 127]",0
30.381,['note_on'],[0],[57],[53],p,0,1,0,0,0,0
30.495,['note_on'],[0],[60],[49],p,0,1,0,0,"[116, 102, 90, 76, 62, 52, 42, 36, 32]",0
30.623,['note_on'],[0],[65],[49],p,0,1,0,0,"[34, 38, 42, 48, 56, 64, 76, 88, 98, 112, 124, 127]",0
30.753,['note_on'],[0],[57],[54],p,0,1,0,0,0,0
30.891,['note_on'],[0],[60],[45],pp,0,1,0,0,0,0
31.011,['note_on'],[0],[65],[49],p,0,1,0,0,0,0
31.124,['note_on'],[0],[50],[50],p,0,1,0,0,"[114, 90, 65, 46, 28, 16, 6, 0]",0
31.245,['note_on'],[0],[53],[44],pp,0,1,0,0,"[4, 14, 28, 40, 58, 74, 92, 108, 124, 127]",0
31.369,['note_on'],[0],[57],[53],p,0,1,0,0,0,0
31.47,['note_on'],[0],[60],[46],pp,0,1,0,0,"[124, 114, 106, 96, 88, 82, 78, 76, 78, 82, 88, 94, 102, 112]",0
31.62,['note_on'],[0],[65],[46],pp,0,1,0,0,"[124, 127]",0
31.748,['note_on'],[0],[57],[54],p,0,1,0,0,0,0
31.877,['note_on'],[0],[60],[50],p,0,1,0,0,0,0
31.983,['note_on'],[0],[65],[42],pp,0,1,0,0,0,0
32.117,['note_on'],[0],[50],[50],p,0,1,0,0,"[122, 98, 30, 10, 0]",0
32.237,['note_on'],[0],[53],[49],p,0,1,0,0,"[10, 30, 50, 66, 80, 94, 104, 114, 120, 124, 126]",0
32.374,['note_on'],[0],[57],[45],pp,0,1,0,0,127,0
32.497,['note_on'],[0],[60],[49],p,0,1,0,0,"[124, 116, 108, 100, 94, 88]",0
32.657,['note_on'],[0],[65],[50],p,0,1,0,0,"[90, 94, 98, 104, 110, 116, 120, 124, 126, 127]",0
32.772,['note_on'],[0],[57],[54],p,0,1,0,0,0,0
32.901,['note_on'],[0],[60],[50],p,0,1,0,0,0,0
